"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","CONDIZIONE_DICH","Condizione e posizione nella professione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"15_WALLET_NEIGHBV","molto","THV","valori in migliaia","1","maschi","1","occupato","2020","2020",5264,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2010","2010",75,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2011","2011",76.1,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2012","2012",78.1,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2013","2013",77.8,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2014","2014",74.9,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2015","2015",78.5,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2016","2016",78.1,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2017","2017",78,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2018","2018",77.4,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2019","2019",75.5,,
"15_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2020","2020",74.2,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","1","occupato","2010","2010",8263,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","1","occupato","2011","2011",8446,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","1","occupato","2012","2012",8364,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","1","occupato","2013","2013",8046,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","1","occupato","2014","2014",8393,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","1","occupato","2015","2015",8531,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","1","occupato","2016","2016",8662,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","1","occupato","2017","2017",8350,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","1","occupato","2018","2018",8017,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","1","occupato","2019","2019",8272,,
"15_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","1","occupato","2020","2020",8071,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1B","direttivo, quadro, impiegato","2010","2010",2180,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1B","direttivo, quadro, impiegato","2011","2011",2028,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1B","direttivo, quadro, impiegato","2012","2012",2099,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1B","direttivo, quadro, impiegato","2013","2013",2110,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1B","direttivo, quadro, impiegato","2014","2014",2135,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1B","direttivo, quadro, impiegato","2015","2015",2001,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1B","direttivo, quadro, impiegato","2016","2016",2215,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1B","direttivo, quadro, impiegato","2017","2017",2154,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1B","direttivo, quadro, impiegato","2018","2018",2374,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1B","direttivo, quadro, impiegato","2019","2019",2603,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1B","direttivo, quadro, impiegato","2020","2020",2769,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2010","2010",41.4,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2011","2011",38.5,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2012","2012",39.4,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2013","2013",38.7,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2014","2014",39.3,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2015","2015",37.2,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2016","2016",41.3,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2017","2017",41,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2018","2018",42.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2019","2019",45,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2020","2020",50,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2010","2010",10.7,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2011","2011",10.9,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2012","2012",10.5,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2013","2013",9.2,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2014","2014",11.1,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2015","2015",11.1,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2016","2016",11.7,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2017","2017",11.4,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2018","2018",9.8,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2019","2019",9.8,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2020","2020",8.9,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2010","2010",1251,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2011","2011",1224,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2012","2012",1199,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2013","2013",1322,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2014","2014",1167,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2015","2015",1284,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2016","2016",1236,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2017","2017",1224,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2018","2018",1215,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2019","2019",1268,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1A","dirigenti, imprenditori, liberi professionisti","2020","2020",1355,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2010","2010",47.1,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2011","2011",44.1,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2012","2012",45.6,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2013","2013",45.7,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2014","2014",46.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2015","2015",44.2,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2016","2016",47.8,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2017","2017",48.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2018","2018",49.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2019","2019",51.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1B","direttivo, quadro, impiegato","2020","2020",58.4,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2010","2010",458,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2011","2011",490,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2012","2012",492,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2013","2013",474,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2014","2014",461,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2015","2015",425,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2016","2016",388,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2017","2017",462,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2018","2018",480,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2019","2019",299,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2020","2020",262,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2010","2010",6.5,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2011","2011",5.9,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2012","2012",5.1,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2013","2013",6.2,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2014","2014",4.9,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2015","2015",5.9,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2016","2016",4.2,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2017","2017",5.5,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2018","2018",5.5,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2019","2019",5.4,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1C","operaio, apprendista","2020","2020",4.6,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2010","2010",300,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2011","2011",257,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2012","2012",252,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2013","2013",215,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2014","2014",260,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2015","2015",207,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2016","2016",250,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2017","2017",260,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2018","2018",275,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2019","2019",233,,
"15_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2020","2020",221,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2010","2010",457,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2011","2011",430,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2012","2012",379,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2013","2013",443,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2014","2014",356,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2015","2015",428,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2016","2016",322,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2017","2017",437,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2018","2018",441,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2019","2019",444,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1C","operaio, apprendista","2020","2020",364,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2010","2010",235,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2011","2011",235,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2012","2012",220,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2013","2013",231,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2014","2014",200,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2015","2015",230,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2016","2016",217,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2017","2017",224,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2018","2018",254,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2019","2019",177,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2020","2020",153,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2010","2010",8.3,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2011","2011",8.6,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2012","2012",7.7,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2013","2013",8.7,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2014","2014",6.7,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2015","2015",7.8,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2016","2016",7.2,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2017","2017",7.7,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2018","2018",7.4,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2019","2019",7.2,,
"15_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2020","2020",6.7,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2010","2010",46.8,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2011","2011",43.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2012","2012",46.3,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2013","2013",46.1,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2014","2014",45.4,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2015","2015",42.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2016","2016",45.9,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2017","2017",46.7,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2018","2018",49.4,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2019","2019",53.5,,
"15_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1B","direttivo, quadro, impiegato","2020","2020",56.5,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2010","2010",283,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2011","2011",245,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2012","2012",244,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2013","2013",299,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2014","2014",195,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2015","2015",236,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2016","2016",225,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2017","2017",188,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2018","2018",220,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2019","2019",247,,
"15_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2020","2020",221,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2010","2010",512,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2011","2011",512,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2012","2012",499,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2013","2013",411,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2014","2014",479,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2015","2015",467,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2016","2016",489,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2017","2017",512,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2018","2018",542,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2019","2019",440,,
"15_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2020","2020",435,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1","occupato","2010","2010",9725,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1","occupato","2011","2011",9545,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1","occupato","2012","2012",9585,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1","occupato","2013","2013",9462,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1","occupato","2014","2014",9042,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1","occupato","2015","2015",9530,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1","occupato","2016","2016",9628,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1","occupato","2017","2017",9877,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1","occupato","2018","2018",9965,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1","occupato","2019","2019",9661,,
"15_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","1","maschi","1","occupato","2020","2020",9547,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2010","2010",676,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2011","2011",663,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2012","2012",673,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2013","2013",636,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2014","2014",622,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2015","2015",740,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2016","2016",664,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2017","2017",693,,
