"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2014","2014",3.7,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2015","2015",4.1,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2016","2016",3.9,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2017","2017",3.6,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2018","2018",4.6,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2019","2019",4.5,,
"ITE4","Lazio","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2020","2020",3.9,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2010","2010",7.4,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2011","2011",6.8,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2012","2012",9.4,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2013","2013",8,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2014","2014",9.4,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2015","2015",7.6,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2016","2016",7.7,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2017","2017",8.1,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2018","2018",7.7,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2019","2019",9.9,,
"ITE4","Lazio","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2020","2020",10.1,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2010","2010",2669,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2011","2011",2283,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2012","2012",2426,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2013","2013",2148,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2014","2014",2108,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2015","2015",2262,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2016","2016",2294,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2017","2017",2341,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2018","2018",2218,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2019","2019",1911,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","2020","2020",1617,,
"ITFG","Mezzogiorno","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2010","2010",7219,,
"ITFG","Mezzogiorno","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2011","2011",7918,,
"ITFG","Mezzogiorno","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2012","2012",7840,,
"ITFG","Mezzogiorno","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2013","2013",7833,,
"ITFG","Mezzogiorno","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2014","2014",7638,,
"ITFG","Mezzogiorno","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2015","2015",7928,,
"ITFG","Mezzogiorno","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2016","2016",7740,,
"ITFG","Mezzogiorno","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2017","2017",7667,,
"ITFG","Mezzogiorno","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2018","2018",7617,,
"ITFG","Mezzogiorno","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2019","2019",6934,,
"ITFG","Mezzogiorno","14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","2020","2020",6931,,
"ITFG","Mezzogiorno","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2010","2010",5752,,
"ITFG","Mezzogiorno","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2011","2011",5693,,
"ITFG","Mezzogiorno","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2012","2012",5709,,
"ITFG","Mezzogiorno","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2013","2013",6106,,
"ITFG","Mezzogiorno","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2014","2014",6343,,
"ITFG","Mezzogiorno","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2015","2015",6023,,
"ITFG","Mezzogiorno","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2016","2016",6251,,
"ITFG","Mezzogiorno","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2017","2017",6425,,
"ITFG","Mezzogiorno","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2018","2018",6678,,
"ITFG","Mezzogiorno","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2019","2019",6918,,
"ITFG","Mezzogiorno","14_WALLET_STRANGNM","poco","THV","valori in migliaia","2020","2020",7424,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2010","2010",23.2,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2011","2011",25.1,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2012","2012",24.3,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2013","2013",24.6,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2014","2014",22.9,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2015","2015",24.3,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2016","2016",22.2,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2017","2017",22,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2018","2018",22.3,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2019","2019",21,,
"ITFG","Mezzogiorno","14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","2020","2020",18.4,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2010","2010",35,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2011","2011",33.1,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2012","2012",32.9,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2013","2013",34.9,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2014","2014",34.8,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2015","2015",33.3,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2016","2016",36.5,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2017","2017",36.1,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2018","2018",36.8,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2019","2019",42.4,,
"ITFG","Mezzogiorno","14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","2020","2020",44.4,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2010","2010",8,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2011","2011",6.2,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2012","2012",6.8,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2013","2013",5.4,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2014","2014",6.1,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2015","2015",6.8,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2016","2016",5.9,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2017","2017",6.9,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2018","2018",5.5,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2019","2019",5.3,,
"ITFG","Mezzogiorno","14_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2020","2020",3.8,,
"ITFG","Mezzogiorno","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2010","2010",5,,
"ITFG","Mezzogiorno","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2011","2011",6,,
"ITFG","Mezzogiorno","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2012","2012",6.9,,
"ITFG","Mezzogiorno","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2013","2013",5.9,,
"ITFG","Mezzogiorno","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2014","2014",6.4,,
"ITFG","Mezzogiorno","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2015","2015",6.4,,
"ITFG","Mezzogiorno","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2016","2016",6.7,,
"ITFG","Mezzogiorno","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2017","2017",6.7,,
"ITFG","Mezzogiorno","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2018","2018",7,,
"ITFG","Mezzogiorno","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2019","2019",8.8,,
"ITFG","Mezzogiorno","14_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2020","2020",10.1,,
"ITF","Sud","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2010","2010",2973,,
"ITF","Sud","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2011","2011",3075,,
"ITF","Sud","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2012","2012",3048,,
"ITF","Sud","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2013","2013",3038,,
"ITF","Sud","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2014","2014",2930,,
"ITF","Sud","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2015","2015",3017,,
"ITF","Sud","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2016","2016",2913,,
"ITF","Sud","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2017","2017",2571,,
"ITF","Sud","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2018","2018",2775,,
"ITF","Sud","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2019","2019",2558,,
"ITF","Sud","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2020","2020",2252,,
"ITF","Sud","14_WALLET_POLICV","molto","THV","valori in migliaia","2010","2010",4120,,
"ITF","Sud","14_WALLET_POLICV","molto","THV","valori in migliaia","2011","2011",3999,,
"ITF","Sud","14_WALLET_POLICV","molto","THV","valori in migliaia","2012","2012",3884,,
"ITF","Sud","14_WALLET_POLICV","molto","THV","valori in migliaia","2013","2013",4044,,
"ITF","Sud","14_WALLET_POLICV","molto","THV","valori in migliaia","2014","2014",4054,,
"ITF","Sud","14_WALLET_POLICV","molto","THV","valori in migliaia","2015","2015",4042,,
"ITF","Sud","14_WALLET_POLICV","molto","THV","valori in migliaia","2016","2016",4304,,
"ITF","Sud","14_WALLET_POLICV","molto","THV","valori in migliaia","2017","2017",4417,,
"ITF","Sud","14_WALLET_POLICV","molto","THV","valori in migliaia","2018","2018",4464,,
"ITF","Sud","14_WALLET_POLICV","molto","THV","valori in migliaia","2019","2019",5011,,
"ITF","Sud","14_WALLET_POLICV","molto","THV","valori in migliaia","2020","2020",5301,,
"ITF","Sud","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2010","2010",957,,
"ITF","Sud","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2011","2011",846,,
"ITF","Sud","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2012","2012",911,,
"ITF","Sud","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2013","2013",771,,
"ITF","Sud","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2014","2014",796,,
"ITF","Sud","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2015","2015",870,,
"ITF","Sud","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2016","2016",749,,
"ITF","Sud","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2017","2017",926,,
"ITF","Sud","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2018","2018",696,,
"ITF","Sud","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2019","2019",667,,
"ITF","Sud","14_WALLET_POLICNAL","per niente","THV","valori in migliaia","2020","2020",502,,
"ITF","Sud","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2010","2010",580,,
"ITF","Sud","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2011","2011",723,,
"ITF","Sud","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2012","2012",895,,
"ITF","Sud","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2013","2013",724,,
"ITF","Sud","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2014","2014",774,,
"ITF","Sud","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2015","2015",725,,
"ITF","Sud","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2016","2016",871,,
"ITF","Sud","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2017","2017",797,,
"ITF","Sud","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2018","2018",866,,
"ITF","Sud","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2019","2019",1148,,
"ITF","Sud","14_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","2020","2020",1299,,
"ITF","Sud","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2010","2010",36.6,,
"ITF","Sud","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2011","2011",38,,
"ITF","Sud","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2012","2012",35.2,,
"ITF","Sud","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2013","2013",37.3,,
"ITF","Sud","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2014","2014",37,,
"ITF","Sud","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2015","2015",37.1,,
"ITF","Sud","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2016","2016",37.3,,
"ITF","Sud","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2017","2017",37.2,,
"ITF","Sud","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2018","2018",36.6,,
"ITF","Sud","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2019","2019",36.1,,
"ITF","Sud","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2020","2020",38.2,,
"ITF","Sud","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2010","2010",15.1,,
"ITF","Sud","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2011","2011",14.6,,
"ITF","Sud","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2012","2012",15.9,,
"ITF","Sud","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2013","2013",14.3,,
"ITF","Sud","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2014","2014",15.6,,
"ITF","Sud","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2015","2015",15.2,,
"ITF","Sud","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2016","2016",13.3,,
"ITF","Sud","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2017","2017",13.5,,
"ITF","Sud","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2018","2018",14,,
"ITF","Sud","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2019","2019",12.5,,
"ITF","Sud","14_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","2020","2020",10,,
"ITF","Sud","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2010","2010",1.4,,
"ITF","Sud","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2011","2011",1.4,,
"ITF","Sud","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2012","2012",1.8,,
"ITF","Sud","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2013","2013",1.2,,
"ITF","Sud","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2014","2014",1.9,,
"ITF","Sud","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2015","2015",2.4,,
"ITF","Sud","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2016","2016",2.2,,
"ITF","Sud","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2017","2017",2,,
"ITF","Sud","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2018","2018",2.4,,
"ITF","Sud","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2019","2019",2.9,,
"ITF","Sud","14_WALLET_STRANGV","molto","HSC","per 100 persone con le stesse caratteristiche","2020","2020",3.1,,
"ITF1","Abruzzo","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2010","2010",490,,
"ITF1","Abruzzo","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2011","2011",451,,
"ITF1","Abruzzo","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2012","2012",448,,
"ITF1","Abruzzo","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2013","2013",460,,
"ITF1","Abruzzo","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2014","2014",386,,
"ITF1","Abruzzo","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2015","2015",437,,
"ITF1","Abruzzo","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2016","2016",441,,
"ITF1","Abruzzo","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2017","2017",453,,
"ITF1","Abruzzo","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2018","2018",438,,
"ITF1","Abruzzo","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2019","2019",409,,
"ITF1","Abruzzo","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2020","2020",420,,
"ITF1","Abruzzo","14_WALLET_POLICNM","poco","THV","valori in migliaia","2010","2010",176,,
"ITF1","Abruzzo","14_WALLET_POLICNM","poco","THV","valori in migliaia","2011","2011",137,,
"ITF1","Abruzzo","14_WALLET_POLICNM","poco","THV","valori in migliaia","2012","2012",128,,
"ITF1","Abruzzo","14_WALLET_POLICNM","poco","THV","valori in migliaia","2013","2013",142,,
"ITF1","Abruzzo","14_WALLET_POLICNM","poco","THV","valori in migliaia","2014","2014",145,,
"ITF1","Abruzzo","14_WALLET_POLICNM","poco","THV","valori in migliaia","2015","2015",152,,
"ITF1","Abruzzo","14_WALLET_POLICNM","poco","THV","valori in migliaia","2016","2016",159,,
"ITF1","Abruzzo","14_WALLET_POLICNM","poco","THV","valori in migliaia","2017","2017",143,,
"ITF1","Abruzzo","14_WALLET_POLICNM","poco","THV","valori in migliaia","2018","2018",154,,
"ITF1","Abruzzo","14_WALLET_POLICNM","poco","THV","valori in migliaia","2019","2019",113,,
"ITF1","Abruzzo","14_WALLET_POLICNM","poco","THV","valori in migliaia","2020","2020",90,,
"ITF1","Abruzzo","14_WALLET_STRANGV","molto","THV","valori in migliaia","2010","2010",12,,
"ITF1","Abruzzo","14_WALLET_STRANGV","molto","THV","valori in migliaia","2011","2011",23,,
"ITF1","Abruzzo","14_WALLET_STRANGV","molto","THV","valori in migliaia","2012","2012",19,,
"ITF1","Abruzzo","14_WALLET_STRANGV","molto","THV","valori in migliaia","2013","2013",14,,
"ITF1","Abruzzo","14_WALLET_STRANGV","molto","THV","valori in migliaia","2014","2014",21,,
"ITF1","Abruzzo","14_WALLET_STRANGV","molto","THV","valori in migliaia","2015","2015",36,,
"ITF1","Abruzzo","14_WALLET_STRANGV","molto","THV","valori in migliaia","2016","2016",26,,
"ITF1","Abruzzo","14_WALLET_STRANGV","molto","THV","valori in migliaia","2017","2017",21,,
"ITF1","Abruzzo","14_WALLET_STRANGV","molto","THV","valori in migliaia","2018","2018",20,,
"ITF1","Abruzzo","14_WALLET_STRANGV","molto","THV","valori in migliaia","2019","2019",31,,
"ITF1","Abruzzo","14_WALLET_STRANGV","molto","THV","valori in migliaia","2020","2020",32,,
"ITF1","Abruzzo","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2010","2010",25.1,,
"ITF1","Abruzzo","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2011","2011",30,,
"ITF1","Abruzzo","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2012","2012",32.3,,
"ITF1","Abruzzo","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2013","2013",31.6,,
"ITF1","Abruzzo","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2014","2014",38,,
"ITF1","Abruzzo","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2015","2015",29.5,,
"ITF1","Abruzzo","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2016","2016",28.6,,
"ITF1","Abruzzo","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2017","2017",28.9,,
"ITF1","Abruzzo","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2018","2018",30.7,,
"ITF1","Abruzzo","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2019","2019",37.1,,
"ITF1","Abruzzo","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2020","2020",35.8,,
"ITF1","Abruzzo","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2010","2010",10.5,,
"ITF1","Abruzzo","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2011","2011",11.9,,
"ITF1","Abruzzo","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2012","2012",9.3,,
"ITF1","Abruzzo","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2013","2013",7.5,,
"ITF1","Abruzzo","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2014","2014",8.7,,
"ITF1","Abruzzo","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2015","2015",10.3,,
"ITF1","Abruzzo","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2016","2016",10.2,,
"ITF1","Abruzzo","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2017","2017",11,,
"ITF1","Abruzzo","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2018","2018",12.3,,
"ITF1","Abruzzo","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2019","2019",10.4,,
"ITF1","Abruzzo","14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2020","2020",8,,
"ITF1","Abruzzo","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2010","2010",36.8,,
"ITF1","Abruzzo","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2011","2011",37.7,,
"ITF1","Abruzzo","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2012","2012",35.2,,
"ITF1","Abruzzo","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2013","2013",37.9,,
"ITF1","Abruzzo","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2014","2014",37,,
"ITF1","Abruzzo","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2015","2015",39.6,,
"ITF1","Abruzzo","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2016","2016",41.6,,
"ITF1","Abruzzo","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2017","2017",40,,
"ITF1","Abruzzo","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2018","2018",40.9,,
"ITF1","Abruzzo","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2019","2019",35.6,,
